epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.7135,2.5708,3.77111,2.62405,0.0062,1,0.19792,0.04642,2.09957,5.10285,2.79188,0,0,0
